,label,name,party,wahlkreis,x,y,0,1,2,3,4,5,6,7,digital,familie,natur,arbeit
201,maik-schwarz,Maik Schwarz,DIE LINKE,Vogtlandkreis,-45.5584,432.07498,0.028704007466158275,0.017413084075334692,0.1096150293851843,0.07163045385751009,0.0,0.0,0.01301055145174838,0.0,0.0,0.005484039075463794,0.005463817871038488,0.06070826747961991
202,wolfgang-schrapp,Wolfgang Schrapp,FREIE WÄHLER,Neu-Ulm,-569.0844,23.820646,0.007928680791793506,0.013770358392769985,0.04340517849144679,0.09809310639456054,0.0,0.0,0.05596276146127053,0.0,0.0059009076907790645,0.005864244334145953,0.005689808141642961,0.04796807712222145
203,jurgen-purzner,Jürgen Purzner,PIRATEN,Erlangen,-178.08894,456.58817,0.0,0.024568180008696715,0.09306897975642983,0.06916516434053055,0.05038106467797663,0.0,0.0,0.019179033863402768,0.004003852956308699,0.0,0.006229808071951192,0.06642644965661397
204,peter-wenzel-2,Peter Wenzel,DIE LINKE,Pforzheim,-404.55328,320.6436,0.0,0.008822251001153907,0.04299178537043055,0.0897354918329464,0.0,0.0,0.0,0.0015773778962127295,0.003859985580764675,0.0,0.026917518212172246,0.031155039015906837
205,christoph-vandreier,Christoph Vandreier,Sozialistische Gleichheitspartei,Berlin-Tempelhof-Schöneberg,232.27875,442.5293,0.0,0.0,0.14026819868095686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010829123292864642,0.0268526250258292
206,ina-schumann,Ina Schumann,DIE PARTEI,Stuttgart II,-85.489075,-19.441872,0.02228589037465661,0.007959462843960052,0.018256024202397025,0.014371302671820924,0.0,0.0,0.02770322381332895,0.0,0.0,0.05045682670368218,0.008420694243162205,0.004244776856533166
207,anne-kruger,Anne Krüger,FDP,Recklinghausen I,849.9827,-176.49034,0.1816646527747529,0.0,0.0,0.0,0.04745591938242463,0.0,0.051035548879224034,0.048659399328031,0.031624272081878554,0.20055230207663466,0.004853278364572534,0.044192224780020974
208,mathias-baur,Mathias Baur,FDP,Straubing,-336.34567,-453.89465,0.0,0.025109388801931868,0.0,0.0,0.0,0.0,0.009932757123786409,0.12296253093003502,0.1364181588425503,0.0,0.02147499080277766,0.05178320363001753
209,gabriele-ungers,Gabriele Ungers,DIE LINKE,Saarbrücken,420.31564,362.98285,0.09121926175747788,0.06488847807743235,0.15364274186218654,0.0,0.0,0.0,0.02765134541877197,0.0,0.0,0.039406804138910435,0.028072373592686384,0.1723578318454489
210,dietmar-grahl,Dietmar Grahl,NPD,Dresden I,-489.5,265.3538,0.05313885878097428,0.037352261984109465,0.02162261983499624,0.11916116009212988,0.0,0.0,0.0,0.0,0.0,0.052279056096530496,0.007573725460359201,0.06898255154861073
211,ulla-jelpke,Ulla Jelpke,DIE LINKE,Dortmund I,-211.9182,430.51746,0.0,0.0013933257864653782,0.10284556529864096,0.09279532407864118,0.0,0.0,0.0,0.025761576690032626,0.007485354031527339,0.0,0.004987513653135111,0.047125964305002786
212,michael-jantzer,Dr. Michael Jantzer,SPD,Stuttgart II,-28.736103,-281.88586,0.05627780333741028,0.018707716354731632,0.0,0.0,0.0,0.0652722857292935,0.007956441691855266,0.08595606759574252,0.07883180177129,0.010139356987528068,0.06827404685128051,0.06484362044979672
213,esther-dilcher,Esther Dilcher,SPD,Waldeck,890.3107,-156.0079,0.20311125901700824,0.03796708845242653,0.003113657654122104,0.03853803071573035,0.0,0.0,0.02621440527746198,0.0,0.007042334127000288,0.16127785012053095,0.003002577605935389,0.11528469884708238
214,uwe-schulz-2,Uwe Schulz,AfD,Gießen,-247.77237,-370.04892,0.0,0.0,0.0134505927397731,0.047996975719879764,0.0,0.0,0.06081576854888676,0.0894254633054592,0.044800168972258934,0.0,0.01097870035055302,0.01715208534791015
215,dipl-med-wilfried-meisner,Wilfried Meißner,Parteilos,Saalfeld-Rudolstadt - Saale-Holzland-Kreis - Saale-Orla-Kreis,-692.03735,307.59378,0.0,0.0,0.006863681524072872,0.13561755779440401,0.02471856163250664,0.0,0.012288715579207054,0.00976055276845036,0.0,0.02064013594535726,0.003385877850262372,0.0
216,dr-anton-hofreiter,Dr. Anton Hofreiter,DIE GRÜNEN,München-Land,414.79272,-131.71947,0.008855189259893691,0.0,0.15021037133483506,0.02786918752709008,0.0,0.2216765217852488,0.0,0.01572209224679023,0.008871049669618472,0.043629983404472106,0.1415066200216503,0.05398874692848781
217,martin-marino-haffner,Martin Marino-Haffner,FREIE WÄHLER,Mannheim,-368.58707,92.021484,0.021401473127359558,0.018057508610073745,0.017640114405034945,0.05579701124564612,0.0,0.04072798595558821,0.0021777904335947727,0.01307721851615052,0.0,0.0071952345973788625,0.0,0.039766683165314905
218,maurice-muller,Stadtrat Maurice Müller,DIE GRÜNEN,Bremen II - Bremerhaven,-61.08542,-131.92842,0.0,0.0,0.026880363287305253,0.010830830909412876,0.020654316302114995,0.042574246017763516,0.027132838009997776,0.05016779273332755,0.0069528915291519975,0.020136817459130683,0.05954221006545876,0.005404502903256361
219,norbert-seidl,Norbert Seidl,BAYERNPARTEI,München-West/Mitte,-897.8631,386.32623,0.0025673913012038106,0.0075361371960652405,0.030358801005908445,0.20748801345915288,0.0,0.0017907522544632925,0.034882365540192105,0.0,0.004369421763846879,0.008651396217406356,0.009416037948092482,0.03149750459490062
220,prof-dr-joachim-schulze,Prof. Dr. Joachim Schulze,DIE GRÜNEN,Görlitz,-651.63367,423.99106,0.0,0.008174392450717095,0.07353823290810367,0.1477633732336142,0.038824362804328535,0.049347530944020286,0.0005132566831362909,0.0020822878209587185,0.0,0.008134672150541903,0.03570369964903383,0.01837767926852799
221,norbert-mueller,Norbert Müller,DIE LINKE,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,199.74217,289.9883,0.0,0.031193140239877425,0.08787543835684551,0.003841047916923668,0.0,0.0,0.03260767544914212,0.0,0.0,0.0,0.0,0.030205880001647967
222,andreas-zieger,Andreas Zieger,DKP,Uckermark - Barnim I,216.72691,410.8002,0.0,0.0,0.12077244045826264,0.00030071722157207014,0.0,0.004461292812704171,0.0,0.0,0.0,0.0,0.03716170227519111,0.01186665334444758
223,david-stoop,David Stoop,DIE LINKE,Hamburg-Bergedorf - Harburg,806.84,423.42795,0.038206782979247816,0.2360373781333908,0.09092690306173526,0.011328435475433359,0.0,0.0,0.0,0.0,0.0,0.03882036929252358,0.005813423655891824,0.2586539485155019
224,tabitha-elkins,Tabitha Elkins,Parteilos,Worms,-665.07074,148.32541,0.05800087011494345,0.0031061174797152127,0.0,0.11699830311163956,0.04042306322195552,0.06391290986036709,0.0006049958241830329,0.0,0.013992918477568957,0.0694854192030938,0.06431304036185831,0.02635308177919689
225,michael-droste,Michael Droste,DIE LINKE,Rhein-Sieg-Kreis II,857.1694,326.65146,0.0,0.2339870205286961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073017768424461
226,tabea-rosner,Tabea Rößner,DIE GRÜNEN,Mainz,98.94725,507.12543,0.01178953821026035,0.0,0.1627916838760021,0.07009815306917612,0.0,0.007116554743272495,0.0,0.024087886684969258,0.0,0.045537370641621264,0.03466255417172188,0.02350949160157541
227,marcus-lieder,Marcus Lieder,ÖDP,Dresden I,-776.0157,351.10562,0.01369199973922258,0.010861405878124177,0.016849592061391278,0.16482244912432908,0.0,0.0,0.00562752625678219,0.0007916308603624732,0.011728953765857591,0.015426107329088938,0.0,0.01661969031969239
228,renate-schiefer,Renate Schiefer,DIE LINKE,Fürstenfeldbruck,196.36809,449.15033,0.0,0.0,0.14911735116045646,0.02509278901470244,0.0,0.04125283892275787,0.0,0.007828925409823636,0.008998080869977406,0.016698352726125926,0.046400718338611466,0.03812527633755624
229,andreas-paul,Andreas Paul,AfD,Oldenburg - Ammerland,-608.7522,-465.339,0.018058891828737586,0.0002926873873515687,0.0,0.11968306340454432,0.0,0.0002734751275971951,0.0,0.17882120148136835,0.053502663270343205,0.051631041270618974,0.0,0.04672153057165166
230,frank-michael-giebel,Frank Michael Giebel,Parteilos,Hamburg-Bergedorf - Harburg,86.97878,223.57779,0.0,0.0010773093493550642,0.06500487323760816,0.016419434967012154,0.0,0.01905275031423559,0.0,0.00900131830626272,0.0,0.0,0.046218881598316885,0.034464406304800105
231,karen-haltaufderheide,Karen Haltaufderheide,DIE GRÜNEN,Hagen - Ennepe-Ruhr-Kreis I,327.05023,397.747,0.05977814643035845,0.01182266275627306,0.14341536837422633,0.0,0.0,0.0,0.003293762319284391,0.06333834760360955,0.02244828752680051,0.03795136885391312,0.0,0.06270332031767828
232,gerd-plorin,Gerd Plorin,AfD,Kleve,-400.66727,148.63399,0.022262310841898867,0.021437101038180344,0.0052083627413961105,0.07882464558975898,0.0,0.0,0.022015966413925458,0.004132118537027343,0.01322324725575326,0.022522660589385037,0.01076403336347485,0.030285736992440214
233,ulrike-tack,Ulrike Täck,DIE GRÜNEN,Segeberg - Stormarn-Mitte,-476.8719,-249.33908,0.0,0.0,0.0,0.10250633242284167,0.028965828775261326,0.12731469804302495,0.0,0.09890667689409872,0.02591926196429233,0.0060749983717228034,0.10292082961451927,0.004660810949857015
234,andreas-buttner,Andreas Büttner,DIE LINKE,Uckermark - Barnim I,839.7764,436.33826,0.02041392351267812,0.261013804163721,0.09930823786630467,0.01736803309881839,0.05977968763983365,0.0,0.03236715042912605,0.0156988170644404,0.014433595461333862,0.04125333561959287,0.009268912457988764,0.21144911140791006
235,markus-rasp,Markus Rasp,DIE GRÜNEN,Emmendingen - Lahr,296.88412,-116.61773,0.0129566275673648,0.016148160817705773,0.043674506493758036,0.0,0.0,0.14471416442518173,0.03867419298162615,0.02301354397194763,0.020782692125011992,0.0,0.07474639166447562,0.07646096266922818
236,guido-korber,Guido Körber,PIRATEN,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,-446.84442,447.3421,0.0,0.0026489547796274353,0.08944756442813848,0.12215449820369165,0.0,0.0,0.04133413474725186,0.0020562602331163802,0.007783263793012162,0.011254913454964694,0.01366743392752245,0.01805444174201633
237,kordula-schulz-asche,Kordula Schulz-Asche,DIE GRÜNEN,Main-Taunus,319.85022,295.17404,0.05763619812714583,0.0,0.10700101057469057,0.028508271354868293,0.0,0.0,0.036228821857969766,0.0,0.0,0.06283307576629242,0.0,0.012948203129141307
238,ellen-renne,Ellen Renne,Parteilos,Altmark,-670.1042,183.95486,0.058873367836669924,0.02456655626287484,0.023636575847867842,0.1401312728763918,0.0,0.059389700907462976,0.0,0.00351643688493163,0.008577073930222756,0.05771681458008199,0.07218938507900245,0.06442928754563794
239,helmut-bohn-klein,Helmut Bohn-Klein,MLPD,Homburg,149.0318,271.38977,0.02686524122356104,0.025334051426529253,0.08022152834739026,0.02615050064266424,0.0,0.0,0.003283093465354095,0.0,0.0,0.014287944497894188,0.013088041004786888,0.04091749645904805
240,katrin-helling-plahr,Katrin Helling-Plahr,FDP,Hagen - Ennepe-Ruhr-Kreis I,587.901,-7.345356,0.07849403426820907,0.0375359496417899,0.0,0.02715986057615642,0.0,0.0,0.04189573706472998,0.0526245556285516,0.008880654690140918,0.08573437866431183,0.003634399136291744,0.06466606720715554
241,karin-van-der-most,Dipl. Soz.wiss. Karin van der Most,FDP,Solingen - Remscheid - Wuppertal II,-551.2286,-580.70966,0.0,0.024842877977242724,0.0,0.03340375301644518,0.0,0.0,0.0,0.2475468030148049,0.06683979756839578,0.04497616540486474,0.025011368128557542,0.05294457717202873
242,markus-humpfer,Markus Hümpfer,SPD,Schweinfurt,665.3567,-9.087852,0.09262575717630947,0.022923253589236817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849705543272941,0.0,0.06041631871688088
243,alexander-schestag,Alexander Schestag,PIRATEN,Heidelberg,-936.79956,309.55518,0.009198184228969309,0.01507935113361615,0.019134450201078672,0.2294383776553174,0.0198294628012252,0.012154157469748341,0.0,0.04123089524013068,0.010025283640966852,0.029702698822378294,0.0015486464178359439,0.0363176961937338
244,eva-hogl,Dr. Eva Högl,SPD,Berlin-Mitte,304.36975,370.77777,0.04472957788852058,0.0,0.13115651760757085,0.011492184035425769,0.0,0.022108015581607736,0.0519356339300589,0.022869890675400042,0.007176947754872755,0.03363832875231791,0.007418037183951468,0.049630054303895055
245,trutz-ulrich-stephani,Trutz-Ulrich Stephani,FDP,Offenburg,-301.09543,-312.66122,0.0,0.0,0.07657080501883876,0.014547865303182863,0.0,0.0,0.0,0.0969074542912124,0.014016499614599916,0.0,0.010206073000348577,0.04938543364982809
246,robert-gabel,Robert Gabel,Tierschutzpartei,Vorpommern-Rügen - Vorpommern-Greifswald I,266.7277,-280.3137,0.0037472697558055133,0.06502047316720685,0.0,0.02452920539960986,0.0,0.17202522707686038,0.01694500924311728,0.0,0.011981812205187459,0.043191887151343006,0.0998044069456737,0.031119507621481694
247,hans-martin-grotsch,Hans Martin Grötsch,FREIE WÄHLER,Hof,246.19792,-633.5914,0.0,0.0,0.0,0.014912460056433124,0.0,0.0,0.22860094405755355,0.0,0.0,0.005292101478488335,0.014465709858735331,0.004833316617601796
248,martin-schulz-1,Martin Schulz,SPD,,9.5988,-418.9951,0.13572933220232314,0.0,0.07668983379657658,0.0,0.0,0.04946516451337137,0.0,0.19494614513031025,0.08761212823185176,0.1726981973540304,0.0,0.056422920726259186
249,mark-helfrich,Mark Helfrich,CDU,Steinburg - Dithmarschen Süd,161.87236,-721.4381,0.024862658791558943,0.0,0.0,0.020528704790188108,0.0,0.04192077324530325,0.28263085804533084,0.05412727018097697,0.024538372195702915,0.06892806720956139,0.05967601033216573,0.02950514326930726
250,konrad-wanner,Konrad Wanner,DIE LINKE,Heilbronn,841.9121,389.07938,0.0,0.2473253722529903,0.041778866511025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009176650626461749,0.2493826297723859
251,wolfgang-maurer-2,Wolfgang Maurer,FREIE WÄHLER,Calw,-316.35092,30.006432,0.0,0.0,0.0,0.04882390027407632,0.0,0.027529627348348358,0.0267335358706722,0.0,0.0,0.011083364422253316,0.03512456533351207,0.0
252,udo-bonn,Udo Bonn,DIE LINKE,Düsseldorf I,-24.6267,218.27893,0.004480225475955793,0.0946882400690444,0.0,0.03805899056970615,0.0,0.0,0.030682097802182413,0.02705309690593177,0.034827375249183105,0.012529170907459437,0.0034349985623882444,0.0687387320353889
253,bernhard-goodwin,Dr. Bernhard Goodwin,SPD,München-West/Mitte,469.70557,295.68777,0.14339799323652802,0.0,0.1710269908079368,7.547999650810309e-05,0.0,0.014208848761455659,0.023008925318673344,0.0008657918342133702,0.021372910304568664,0.09528282248858108,0.0,0.10952266046989027
254,michael-leutert,Michael Leutert,DIE LINKE,Chemnitz,181.55132,510.89447,0.0,0.03635539365412345,0.1525644247131701,0.051973126867982125,0.0,0.0,0.0,0.0,0.0,0.022170177681324458,0.0,0.059895006168970914
255,dirk-willing,Dirk Willing,MLPD,Mettmann II,126.10484,372.29254,0.0,0.0,0.10618942801411677,0.010278466509926127,0.0,0.0031772296956629822,0.0,0.0,0.0,0.0,0.008044931444377736,0.0
256,marie-agnes-strack-zimmermann,Dr. Marie-Agnes Strack-Zimmermann,FDP,Düsseldorf I,-309.85965,-228.78542,0.0,0.0,0.09496044623312096,0.05797110502885685,0.0,0.0,0.0756266033664757,0.07378376744062126,0.02114782702608753,0.02735200404173872,0.0041990683358253756,0.01787203394154569
257,annalena-baerbock,Annalena Baerbock,DIE GRÜNEN,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,264.48816,-222.295,0.0,0.05066093054833861,0.03040734622587993,0.0,0.0,0.14256111131476018,0.04843279074582496,0.0,0.015315113516702497,0.007535395171804525,0.0855907533903377,0.035179974587171245
258,thomas-schlick,Thomas Schlick,AfD,Helmstedt - Wolfsburg,-746.05994,167.59204,0.03802024912733274,0.018684804312465532,0.0,0.1382205358023245,0.0,0.0,0.0509470141903956,0.0,0.0,0.0461648309968864,0.006175689733582261,0.0123288826019186
259,marc-biadacz,Marc Biadacz,CDU,Böblingen,-98.644295,-254.81502,0.029006426726928262,0.0,0.011967962181427254,0.0,0.0,0.02265278263055821,0.036792524502191636,0.06888114394785376,0.0,0.019153580426073683,0.0,0.018943928965678376
260,matthias-birkwald,Matthias W. Birkwald,DIE LINKE,Köln II,940.1358,425.82513,0.0,0.3510029543934206,0.05452655898330434,0.0,0.0,0.0,0.0,0.0,0.010322212398064476,0.009614458667979563,0.004466607240229868,0.3432053700938017
261,ingo-weidelt,Ingo Weidelt,Parteilos,Elbe-Elster - Oberspreewald-Lausitz II,-630.8776,264.27646,0.0,0.0,0.0,0.1138722871429942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,dr-birgit-malecha-nissen,Dr. Birgit Malecha-Nissen,SPD,Plön - Neumünster,807.64923,-130.12631,0.170489600331461,0.0,0.0,0.0,0.0,0.0,0.0,0.0589955917148156,0.013472557879653187,0.21673215418005468,0.0,0.0023112138142660837
263,matthias-gottfried,Matthias Gottfried,Tierschutzpartei,Stuttgart II,151.30615,-153.97258,0.0,0.024045131906106118,0.0,0.04106527230542262,0.0,0.10474098932303877,0.0,0.0,0.02010065610181619,0.0,0.09666958201144604,0.02387973491789573
264,tobias-bacherle,Tobias B.  Bacherle,DIE GRÜNEN,Böblingen,-119.076744,-415.4495,0.0,0.0,0.016198585824629547,0.0,0.11291017107991252,0.003066281994091581,0.094469249891314,0.06948069076900339,0.016453115643598783,0.012822876173036284,0.0,0.0
265,sebastian-brehm,Sebastian Brehm,CSU,Nürnberg-Nord,-579.1676,-362.53134,0.01497992693027362,0.08387853017696117,0.00271056014121343,0.08258699189557082,0.02735478190438858,0.0,0.02790029298291018,0.1235110816888638,0.026055419491139098,0.04856801835339366,0.0075499211073641066,0.08959343830958078
266,peter-schreiber,Peter Schreiber,NPD,Meißen,-589.39417,-157.52855,0.0,0.04682358704094219,0.0,0.1118809193527672,0.039584894191996116,0.0,0.12327706925068126,0.0,0.0035975949766611595,0.028327562030981083,0.015417516949631432,0.017044676504104427
267,katrin-goring-eckardt,Katrin Göring-Eckardt,DIE GRÜNEN,Erfurt - Weimar - Weimarer Land II,-13.240934,23.300627,0.0,0.0,0.0,0.0,0.0,0.03286968077358298,6.810197676651696e-05,0.0,0.0,0.0,0.0,0.0
268,dr-rolf-william-albach,Dr. Rolf Albach,FDP,Leverkusen - Köln IV,102.9586,-35.726532,0.0,0.0,0.03822998720399135,0.0,0.0,0.056945179217925135,0.0,0.04764783605001431,0.0,0.0,0.07083689194489479,0.0
269,thomas-sattelberger,Thomas Sattelberger,FDP,München-Süd,-425.48196,-556.1883,0.014987666340815784,0.005193461212214471,0.0,0.0,6.317600750874206e-05,0.0,0.017977081689481204,0.19876368693683727,0.1105763716645614,0.06370282380519765,0.01793960596428381,0.022595401760944614
270,felix-schmidt,Felix Schmidt,DIE GRÜNEN,Pirmasens,393.70596,-314.46222,0.0,0.0,0.002302780150363629,0.05637793395519046,0.0,0.2809160292054579,0.0,0.018763524826793103,0.0,0.005634824362190135,0.11994051580562515,0.008033523717864213
271,christian-weidner,Christian Weidner,DIE LINKE,Weiden,935.11383,330.44424,0.031317572625786334,0.2852191994628073,0.0,0.0,0.0,0.0994249390613404,0.0,0.008360209729407245,0.013854256033194729,0.06449203061312216,0.03768676024258734,0.1944336776848749
272,jeff-staudacher,Jeff Staudacher,FDP,Cottbus - Spree-Neiße,-401.5542,-449.9961,0.03862189686898202,0.015522924620447303,0.0,0.01583212504556941,0.0,0.0,0.010988122453370684,0.13099213888085884,0.05729902485244201,0.061278395577406476,0.016643900798104634,0.049937042034033235
273,bernd-kirmes,Bernd Kirmes,FREIE WÄHLER,Gütersloh I,-153.19878,-316.30597,0.0,0.04916826598929449,0.02197519516414031,0.0,0.0,0.0,0.07768948258068625,0.06137867523868941,0.04092405811932565,0.010012446736165059,0.0,0.06890587102524685
274,stephan-protschka,Stephan Protschka,AfD,Rottal-Inn,-824.16223,191.61253,0.023697066553020136,0.0,0.0,0.1804532221628766,0.0,0.07382794010879616,0.0,0.0,0.0,0.06593096555708014,0.006244040699638525,0.0
275,otto-fricke,Otto Fricke,FDP,Krefeld I - Neuss II,-259.03848,-296.60715,0.0,0.0,0.05577919757661762,0.03358315412110184,0.0,0.000886788124152707,0.030257641905074774,0.08075000613950002,0.010292326133623369,0.02336892841448679,0.020675106265049887,0.031392710214446534
276,herbert-woerlein,Herbert Woerlein,SPD,Augsburg-Land,719.74817,23.581385,0.10979132058918092,0.02638212636324804,0.008273378009731791,0.03739710639278065,0.08139743080347174,0.015884553328900652,0.0,0.0,0.015314678172819052,0.09981498035798418,0.0243992104876173,0.07733374630128809
277,irene-garcia-garcia,Irene Garcia Garcia,DIE VIOLETTEN,Regensburg,-609.7911,360.9595,0.015162818766805728,0.0,0.04927265877354085,0.13626296476566005,0.0,0.0,0.0,0.032380069330435086,0.0,0.05200821896392425,0.0043975122679522,0.026670637083303445
278,michael-kiefer,B.Sc. Michael Kiefer,DIE PARTEI,Saarlouis,-444.19565,111.60046,0.0,0.0047400312543051755,0.00548986365741375,0.08171555833939513,0.014414548998208753,0.011880080907509593,0.022185548375905268,0.02059557374639473,0.01779339694580847,0.00814912781355433,0.01493158389369006,0.005679010363358461
279,rene-springer,René Springer,AfD,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,-957.8862,228.4486,0.0,0.04749293119380723,6.014633791584995e-06,0.2062442268949983,0.0,0.042638050528879236,0.03299418141791221,0.06911804945676121,0.016545756270161305,0.030927369089854988,0.020551414538923438,0.053592119542730535
280,benjamin-grimm,Dr. Benjamin Grimm,SPD,Oberhavel - Havelland II,804.48944,-199.81175,0.1586644771270811,0.0,0.06886362588878284,0.0,0.0,0.0,0.056403152396827035,0.0107939259389192,0.0,0.11665072028747335,0.009023782115772377,0.07179674882428858
281,stephan-heintze,Stephan Heintze,FREIE WÄHLER,Kleve,-626.24493,-171.67001,0.0,0.0,0.0,0.15024400982814634,0.04635015430291447,0.0,0.16168796030790272,0.0,0.0,0.023256571229788147,0.0029822285516003465,0.008305862885990237
282,richard-jorg-jansen,Richard Jörg Jansen,DIE PARTEI,Krefeld II - Wesel II,-2.4777539,111.33766,0.02995332366241072,0.048299734692721655,0.0,0.02172334879907777,0.0,0.0,0.02811806825680496,0.0,0.0,0.0,0.008919262040300807,0.054352619206900134
283,christian-winklmeier,Christian Winklmeier,SPD,Starnberg - Landsberg am Lech,297.09457,-588.9798,0.06702942676984053,0.04255697108045069,0.0,0.020384471652156032,0.0,0.08391351784442568,0.18896755724117092,0.0,0.03908765897437011,0.06635190386754873,0.04472673715011232,0.059694649316289934
284,maik-ausendorf,Maik Außendorf,DIE GRÜNEN,Rheinisch-Bergischer Kreis,292.3845,-257.34213,0.0,0.016903561192322558,0.00027382348231434707,0.02303542333385037,0.0,0.1897462852938748,0.0,0.0,0.0,0.008825355493023237,0.14464587202945778,0.027107891089315782
285,parwaneh-tayabeh-bokah,Parwaneh Tayabeh Bokah Tamejani,DIE LINKE,Stadt Hannover II,437.16653,445.61237,0.0006458707754311285,0.08488606886143793,0.14029437461067035,0.0,0.0,0.0,0.0,0.0,0.0,0.03889566147642009,0.0,0.10134889052647053
286,anna-christmann,Dr. Anna Christmann,DIE GRÜNEN,Stuttgart II,-501.00446,-314.9234,0.0,0.0,0.020056302056323656,0.06152823229384612,0.07218991432014077,0.0815603041411056,0.0,0.12528460738120112,0.04316368591832923,0.014596929928122126,0.054525192461258254,0.01622074608073325
287,daniel-fost,Daniel Föst,FDP,München-Nord,-469.37018,-428.34778,0.05582659884486342,0.0,0.0,0.046671409176855055,0.0,0.0,0.0,0.14099672696307908,0.05273744246350719,0.1392580179611227,0.0037908438921270865,0.028198458134815488
288,dr-diether-dehm,Dr. Diether Dehm,DIE LINKE,Hannover-Land I,108.39333,147.06462,0.015347904122572762,0.04612245561748257,0.04226482733596425,0.0206588492300991,0.0,0.006608472104237225,0.0,0.0,0.0,0.00762373037373183,0.0,0.05646475329225364
289,bettina-stark-watzinger,Bettina Stark-Watzinger,FDP,Main-Taunus,-449.2232,-495.3813,0.00150069043081703,0.0,0.06267140042950774,0.0008570589648882582,0.0,0.0,0.0,0.18634925301641184,0.014591279125434146,0.06075310723444925,0.0,0.023124936442711512
290,gerhard-dieter-anton-bruckner,Gerhard Dieter Anton BRUCKNER,DIE PARTEI,München-Süd,-690.74457,258.3761,0.014809158157517847,0.02073552599602513,0.0,0.1351102396468795,0.0,0.0,0.015068844359363337,0.0236171598439998,0.0,0.005678821391260384,0.017366543384084415,0.039434582628961
291,timon-gremmels,Timon Gremmels,SPD,Kassel,160.88304,-542.7933,0.00453826387688821,0.0,0.0,0.0,0.0,0.026818500774378928,0.15657776548866645,0.00808113711737167,0.01715188415523118,0.014116450402807644,0.02080368359276635,0.02296913380437041
292,manfred-johannes-setter,Manfred Johannes Setter,MLPD,Schweinfurt,136.69409,339.58234,0.0,0.0,0.1010934887605514,0.0023987811647769373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,fabian-stoffel,Fabian Stoffel,DIE LINKE,Herford - Minden-Lübbecke II,261.20944,-34.094166,0.0,0.0,0.07587893151129,0.0,0.0,0.10741129889367536,0.013482168132962146,0.036641780075111714,0.04270200216432513,0.0153220553939732,0.03783713683121157,0.017754275706672915
294,uwe-kamann,Uwe Kamann,AfD,Oberhausen - Wesel III,-369.29178,-466.61203,0.0,0.006148085583945234,0.05112423848872438,0.0,0.0,0.0,0.010242919776722332,0.1309042645916711,0.06728867906492297,0.040051007232855255,0.0,0.02088017569718705
295,felix-moller,Felix Möller,DIE GRÜNEN,Wiesbaden,185.9231,-291.5176,0.0,0.0946447709846191,0.02338290509464693,0.09773664639266802,0.0,0.17169400481018438,0.05197320181167914,0.0779385121945683,0.027841031454094105,0.028013213852272702,0.10012707396708154,0.06262281940829484
296,eduard-mesmer,Eduard Meßmer,FREIE WÄHLER,Rastatt,-925.8494,341.64795,0.0,0.0,0.0,0.2159457320673422,0.0,0.008937643943341698,0.0,0.0,0.0,0.0,0.0058580768603179,0.02445768111880957
297,alexander-tietz-latza,Alexander Tietz-Latza,DIE GRÜNEN,Aachen II,201.6581,255.80843,0.0,0.0,0.11846578735161575,0.022587696137360096,0.0,0.060471995031699824,0.0,0.03801737508536904,0.024243204814314204,0.0,0.05151899732077201,0.02094437461931637
298,karl-wolfgang-engewicht,Karl Wolfgang Engewicht,FREIE WÄHLER,Prignitz - Ostprignitz-Ruppin - Havelland I,-259.17648,162.24594,0.04424729503215778,0.0,0.0,0.05632285061948801,0.0,0.0068575715683802715,0.0,0.0,0.0,0.04969930926417455,0.03347311310202532,0.015802172749248486
299,fabio-de-masi,Fabio De Masi,DIE LINKE,,503.7579,363.30945,0.00375164890901839,0.0903352279547864,0.08394106087909901,0.0,0.0,0.012143468793295486,0.0,0.0,0.0,0.03283273614376813,0.0137013697813824,0.09576728113893078
300,grigorios-aggelidis,Grigorios Aggelidis,FDP,Hannover-Land I,244.70572,34.511932,0.0,0.0,0.09427705219966014,0.0,0.0,0.07869118105443773,0.0,0.07432460498458429,0.028300671128150382,0.0,0.0,0.05696469195654745
301,oswald-greim,Oswald Greim,DIE LINKE,Kulmbach,683.0452,310.91415,0.010389474913161644,0.14559042560976207,0.0037368312177221796,0.05085239113193627,0.0,0.0,0.02050935371527601,0.0,0.015021770273477082,0.022008918023699267,0.014109584832961191,0.08330454452924389
302,bernd-essler,Bernd Essler,AfD,Düren,-649.72784,67.59593,0.012605206398161086,0.008608571622596277,0.0,0.11615366385458407,0.0,0.01734589251578226,0.060208149300526675,0.0,0.005447439319584481,0.024863115967422654,0.0096533800616563,0.016895192132447917
